"user_id","donated","condition","clickthrough","recruited","raised","donatedsince","n","propdevice","numdevice","device","firstvisit","houroffirst"
5484478,10,0,1,0,0,0,1,0,1,"Mobile",15,"12"
5484559,325,1,0,0,0,0,6,0.166666666666667,2,"Desktop",14,"15"
5484711,25,0,0,0,0,0,1,0,1,"Mobile",23,"12"
5484798,50,1,0,0,0,0,1,1,1,"Desktop",6,"13"
5485120,162.94,0,0,0,0,1,6,0.333333333333333,2,"",11,"16"
5485260,50,0,0,0,0,0,1,1,1,"Desktop",1,"15"
5485338,50,0,1,0,0,0,1,0,1,"Mobile",22,"17"
5485358,558.61,0,0,0,0,1,6,0.888888888888889,2,"Desktop",12,"18"
5485600,25,1,0,0,0,0,1,0,1,"Mobile",26,"16"
5485711,25,1,1,0,0,0,1,1,1,"Desktop",21,"10"
5485764,50,0,0,0,0,1,1,1,1,"Desktop",2,"22"
5485921,25,0,1,0,0,0,2,0,1,"Mobile",10,"21"
5485991,24.99,0,0,0,0,1,1,1,1,"Desktop",19,"18"
5485997,25,1,0,0,0,0,1,0,1,"Mobile",25,"9"
5486127,40,0,0,0,0,0,2,0,1,"Mobile",16,"10"
5486258,50,1,0,0,0,0,1,1,1,"Desktop",21,"17"
5487007,25,0,0,0,0,0,1,1,1,"Desktop",19,"10"
5487069,126,1,0,0,0,0,1,1,1,"Desktop",20,"11"
5487953,50,1,0,0,0,0,1,1,1,"Desktop",13,"20"
5488153,50,1,0,0,0,0,1,0,1,"Mobile",24,"18"
5488247,50,0,0,0,0,0,2,1,1,"Desktop",17,"11"
5488408,25,1,0,0,0,0,1,0,1,"Mobile",18,"13"
5489362,25,0,1,0,0,0,1,1,1,"Desktop",9,"9"
5489470,100,0,0,0,0,0,1,1,1,"Desktop",12,"16"
5489745,50,0,0,0,0,0,1,0,1,"Mobile",3,"15"
5489785,25,0,0,0,0,0,1,1,1,"Desktop",14,"14"
5490107,80.34,0,0,0,0,0,2,0,1,"",15,"11"
5490780,200,0,0,0,0,0,1,1,1,"Desktop",27,"13"
5490904,50,1,0,0,0,0,1,1,1,"Desktop",26,"13"
5490921,50,1,0,0,0,0,1,0,1,"Mobile",10,"23"
5491194,667.16,0,0,0,0,1,3,1,1,"Desktop",24,"10"
5491256,25,1,1,1,25,0,1,0,1,"Mobile",11,"20"
5491497,15,1,0,0,0,0,1,1,1,"Desktop",8,"18"
5491622,20.84,1,0,0,0,0,2,0,1,"Mobile",16,"15"
5491697,200,1,1,0,0,0,1,1,1,"Desktop",9,"14"
5491772,25,1,0,0,0,0,1,1,1,"Desktop",27,"17"
5491916,10,1,0,0,0,0,1,0,1,"Mobile",3,"15"
5491986,443.87,1,0,0,0,0,8,0,1,"Mobile",22,"20"
5492181,215,0,0,0,0,1,9,0,2,"Mobile",12,"21"
5492250,25,1,1,0,0,0,1,0,1,"Mobile",21,"23"
5492283,30,0,0,0,0,1,3,1,1,"Desktop",6,"11"
5492340,100,0,0,0,0,1,1,1,1,"Desktop",20,"18"
5492598,50,1,0,0,0,0,1,0,1,"Mobile",3,"19"
5492687,50,1,1,1,75,0,1,0,1,"Mobile",22,"22"
5492849,50,0,0,0,0,0,1,0,1,"Mobile",3,"12"
5493778,99,0,1,0,0,0,1,0,1,"Mobile",14,"14"
5493887,100,1,0,0,0,1,2,0,2,"",1,"9"
5493991,389.74,0,0,0,0,0,2,0.5,2,"Desktop",6,"14"
5494324,200,0,0,0,0,0,4,0,1,"Mobile",16,"19"
5494341,25,1,0,0,0,0,1,1,1,"Desktop",1,"21"
5494416,25,1,0,0,0,0,1,0,1,"Mobile",14,"15"
5494653,100,0,0,0,0,0,1,0,1,"Mobile",9,"22"
5495021,212.32,0,0,0,0,0,6,0.166666666666667,2,"Desktop",13,"9"
5495197,150,1,0,0,0,1,5,1,1,"Desktop",7,"16"
5495252,15,1,0,0,0,0,1,0,1,"Tablet",2,"12"
5495627,500,1,1,0,0,0,1,0,1,"Mobile",3,"23"
5495692,158.26,0,0,0,0,0,1,0,1,"Mobile",15,"4"
5495850,50,0,0,0,0,0,1,1,1,"Desktop",27,"13"
5496102,30.64,1,0,0,0,1,3,1,1,"Desktop",2,"12"
5496242,25,1,0,0,0,0,1,0,1,"Mobile",14,"14"
5496511,100,0,0,0,0,0,1,1,1,"Desktop",13,"16"
5496676,35,1,0,0,0,1,1,1,1,"Desktop",13,"15"
5496678,15,0,1,0,0,0,1,0,1,"Mobile",27,"14"
5496941,713.56,1,0,0,0,0,6,0,1,"Mobile",2,"5"
5497439,10,1,0,0,0,0,1,1,1,"Desktop",12,"12"
5497798,120,1,0,0,0,0,2,1,1,"Desktop",6,"14"
5497905,28.34,0,0,0,0,0,1,1,1,"Desktop",8,"14"
5497973,100,1,0,0,0,0,1,1,1,"Desktop",4,"19"
5498091,30,0,0,0,0,1,1,0,1,"Mobile",18,"18"
5498826,50,0,0,0,0,1,1,1,1,"Desktop",13,"15"
5498872,50,0,1,0,0,0,1,1,1,"Desktop",15,"18"
5499093,50,0,0,0,0,0,1,1,1,"Desktop",21,"22"
5499133,20,0,0,0,0,1,1,0,1,"Mobile",21,"20"
5500200,50,1,0,0,0,0,1,1,1,"Desktop",22,"22"
5500415,50,1,0,0,0,0,1,0,1,"Mobile",1,"20"
5500670,27,0,0,0,0,0,1,0,1,"Mobile",12,"19"
5500718,10,0,0,0,0,1,1,0,1,"",2,"19"
5501062,177.87,1,0,0,0,0,1,0,1,"Mobile",21,"14"
5501238,180.17,1,0,0,0,0,1,1,1,"Desktop",3,"13"
5501264,272.62,0,0,0,0,0,4,0.25,2,"",21,"15"
5501282,50,0,0,0,0,0,1,0,1,"Mobile",1,"18"
5501515,25,1,1,0,0,0,1,0,1,"Mobile",13,"17"
5501692,75,0,0,0,0,1,3,0.333333333333333,2,"Desktop",12,"12"
5501909,180.13,1,0,0,0,0,2,1,1,"Desktop",5,"11"
5501989,150,0,0,0,0,0,1,0,1,"Mobile",27,"14"
5502447,25,0,0,0,0,0,1,0,1,"Mobile",7,"23"
5502712,200,1,0,0,0,0,2,1,1,"Desktop",18,"15"
5502784,25,0,1,1,20,0,1,0,1,"Mobile",4,"1"
5503107,50,0,0,0,0,0,1,0,1,"Mobile",18,"20"
5503528,50,1,0,0,0,0,1,0,1,"Mobile",5,"14"
5503634,25,1,1,0,0,0,1,0,1,"Mobile",7,"0"
5504138,200,0,0,0,0,1,2,0.5,2,"Desktop",17,"14"
5504157,25,1,0,0,0,0,1,1,1,"Desktop",22,"14"
5504288,25,0,1,0,0,0,1,1,1,"Desktop",14,"23"
5504357,50,1,0,0,0,0,1,0,1,"Mobile",5,"17"
5504416,25,0,0,0,0,0,1,0,1,"Tablet",1,"23"
5504579,107.03,1,0,0,0,0,1,1,1,"Desktop",14,"10"
5504592,20,1,0,0,0,0,1,1,1,"Desktop",8,"13"
5504727,50,1,1,0,0,1,1,0,1,"Mobile",16,"13"
5504848,335,1,0,0,0,0,1,0,1,"Mobile",8,"10"
5504924,25,0,0,0,0,0,1,0,1,"Mobile",20,"16"
5505447,25,1,0,0,0,0,1,0,1,"Mobile",10,"17"
5505964,50,1,0,0,0,0,1,0,1,"Mobile",20,"17"
5506034,20,1,0,0,0,1,2,0.5,2,"Mobile",9,"11"
5507369,10,1,0,0,0,0,1,0,1,"Mobile",3,"16"
5507373,50,0,0,0,0,1,1,1,1,"Desktop",5,"10"
5507444,531.84,0,1,0,0,0,2,1,1,"Desktop",15,"10"
5507640,50,1,1,0,0,0,1,0,1,"Mobile",22,"22"
5507708,50,1,0,0,0,0,1,0,1,"Mobile",14,"20"
5508786,50,1,1,0,0,0,1,0,1,"Mobile",27,"22"
5509118,54.65,0,0,0,0,1,2,0,1,"Mobile",14,"20"
5509336,10,0,0,0,0,1,1,0,1,"Mobile",5,"18"
5509377,5,0,0,0,0,1,1,1,1,"Desktop",5,"13"
5509442,25,0,0,0,0,1,1,0,1,"Mobile",13,"18"
5509533,50,0,0,0,0,0,2,1,1,"Desktop",22,"6"
5509540,5,0,0,0,0,1,1,0,1,"Mobile",11,"21"
5509541,128,1,0,0,0,1,6,0.5,2,"Mobile",6,"14"
5509693,117.01,0,0,0,0,1,2,1,1,"Desktop",5,"19"
5509911,50,1,0,0,0,0,1,0,1,"Mobile",22,"12"
5510307,20,0,0,0,0,0,1,0,1,"Mobile",2,"11"
5510343,50,0,0,0,0,0,1,0,1,"Mobile",14,"22"
5510833,25,0,0,0,0,0,1,1,1,"Desktop",9,"13"
5510921,106,1,0,0,0,0,6,0.5,2,"Desktop",24,"21"
5511027,25,1,0,0,0,0,1,0,1,"Mobile",11,"12"
5511261,375,0,1,0,0,0,8,0.625,2,"",2,"23"
5511583,50,1,0,0,0,1,1,1,1,"Desktop",28,"0"
5511684,50,1,0,0,0,0,1,0,1,"Mobile",5,"20"
5511702,100,0,1,0,0,1,1,1,1,"Desktop",13,"14"
5511777,25,1,0,0,0,0,1,0,1,"Mobile",8,"12"
5512354,50,0,0,0,0,0,1,0,1,"Mobile",5,"3"
5512493,25,0,1,0,0,0,1,0,1,"Mobile",18,"19"
5512748,50,1,0,0,0,1,1,1,1,"Desktop",25,"13"
5513221,25,1,0,0,0,1,1,0,1,"Mobile",14,"9"
5513442,19,1,0,0,0,1,1,0,1,"Mobile",3,"19"
5514141,67.88,1,0,0,0,0,1,0,1,"Tablet",16,"18"
5514404,30,0,0,0,0,1,2,1,1,"Desktop",1,"22"
5514835,50,0,0,0,0,1,1,1,1,"Desktop",5,"17"
5514929,61.81,0,0,0,0,0,1,1,1,"Desktop",23,"15"
5515008,202.63,1,0,0,0,1,4,1,1,"Desktop",22,"16"
5515213,200,0,0,0,0,0,1,0,1,"",13,"13"
5515269,50,0,0,0,0,0,1,0,1,"Mobile",20,"21"
5515307,100,1,1,1,25,0,1,1,1,"Desktop",27,"23"
5515340,30,0,0,0,0,1,1,0,1,"Mobile",21,"21"
5515557,312,1,0,0,0,1,13,0.692307692307692,2,"Desktop",2,"12"
5515748,100,0,0,0,0,0,1,1,1,"Desktop",27,"19"
5515805,25,1,0,0,0,0,1,1,1,"Desktop",18,"10"
5516271,25,1,0,0,0,0,1,0,1,"Mobile",17,"21"
5516426,25,1,0,0,0,0,1,0,1,"Mobile",7,"20"
5516554,100,1,0,0,0,0,1,0,1,"Mobile",14,"17"
5516732,180,1,0,0,0,0,6,0.272727272727273,2,"",3,"17"
5517175,55.84,1,0,0,0,1,2,0,2,"",5,"11"
5517247,179.28,0,0,0,0,0,1,0,1,"Mobile",22,"13"
5517396,50,1,0,0,0,0,1,0,1,"Mobile",2,"11"
5517468,650,1,0,0,0,0,10,0,2,"Mobile",16,"11"
5517797,150,0,1,0,0,0,1,1,1,"Desktop",4,"16"
5518799,197,0,0,0,0,0,1,0,1,"Mobile",8,"9"
5519272,25,0,0,0,0,1,1,0,1,"Mobile",11,"13"
5519273,100,0,1,0,0,0,2,1,1,"Desktop",24,"10"
5519661,25,0,0,0,0,0,1,0,1,"Mobile",7,"8"
5519718,460,1,0,0,0,0,4,0.25,2,"Desktop",19,"16"
5520140,25,1,0,0,0,0,1,1,1,"Desktop",7,"12"
5520682,25,1,0,0,0,0,1,0,1,"Mobile",15,"10"
5521095,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
5521222,836.66,0,0,0,0,0,15,0.0666666666666667,2,"Desktop",21,"10"
5521433,714.33,1,0,0,0,1,1,1,1,"Desktop",5,"16"
5521750,70,0,1,0,0,0,3,0,1,"Mobile",6,"22"
5522160,125,1,0,0,0,0,1,1,1,"Desktop",22,"11"
5522247,20,1,0,0,0,0,1,0,1,"Mobile",3,"19"
5522365,50,1,0,0,0,0,1,0,1,"Tablet",11,"13"
5522371,100,0,0,0,0,1,1,1,1,"Desktop",22,"13"
5522468,650,0,0,0,0,0,13,0.538461538461538,2,"Desktop",1,"13"
5523361,99,0,0,0,0,1,1,0,1,"Mobile",19,"16"
5523884,139.28,1,0,0,0,0,2,1,1,"Desktop",12,"6"
5524018,75,1,0,0,0,1,2,0.5,2,"",17,"21"
5524192,50,1,0,0,0,0,1,0,1,"Mobile",6,"13"
5524248,50,0,1,0,0,1,1,0,1,"Mobile",8,"21"
5524477,50,1,0,0,0,0,1,0,1,"Mobile",10,"23"
5524662,50,0,0,0,0,1,1,1,1,"Desktop",22,"22"
5524947,20,0,0,0,0,0,1,1,1,"Desktop",18,"11"
5524989,20,0,0,0,0,0,1,0,1,"Mobile",13,"14"
5525299,40,0,0,0,0,0,1,0,1,"Mobile",13,"0"
5525383,25,1,0,0,0,1,1,0,1,"Mobile",3,"9"
5526296,20,1,0,0,0,0,1,1,1,"Desktop",20,"11"
5526462,50,1,0,0,0,0,1,1,1,"Desktop",3,"16"
5526785,163.84,1,0,0,0,1,2,0.666666666666667,2,"",5,"2"
5526878,25,0,1,0,0,0,1,0,1,"Mobile",2,"16"
5526985,125,1,0,0,0,0,2,1,1,"Desktop",19,"15"
5527220,20,1,0,0,0,0,1,0,1,"Tablet",18,"6"
5527263,50,0,0,0,0,0,1,1,1,"Desktop",8,"15"
5527264,150,1,0,0,0,0,1,0,1,"Mobile",11,"18"
5527513,50,0,1,0,0,1,1,0,1,"Mobile",11,"14"
5527666,50,1,0,0,0,0,1,0,1,"Mobile",5,"19"
5527937,100,0,0,0,0,0,1,0,1,"Mobile",17,"13"
5528562,75,1,0,0,0,0,2,0,1,"Mobile",4,"14"
5528687,100,0,0,0,0,0,1,0,1,"Mobile",15,"12"
5528840,246.89,0,0,0,0,0,1,0,1,"Mobile",5,"20"
5528940,25,1,1,0,0,1,1,1,1,"Desktop",22,"11"
5528952,50,1,0,0,0,0,1,0,1,"Mobile",8,"19"
5528997,50,0,0,0,0,0,1,0,1,"Mobile",17,"18"
5529427,20,1,1,0,0,0,1,0,1,"Mobile",13,"17"
5529731,50,0,0,0,0,0,1,1,1,"Desktop",25,"0"
5530099,50,0,0,0,0,0,1,1,1,"Desktop",9,"18"
5530134,35,0,0,0,0,0,1,1,1,"Desktop",4,"14"
5530152,198.5,0,0,0,0,1,14,0.357142857142857,2,"Mobile",11,"20"
5530366,15,1,0,0,0,0,1,0,1,"Mobile",22,"6"
5530591,40,1,1,0,0,1,1,0,1,"Mobile",22,"12"
5530900,258.21,0,0,0,0,0,1,1,1,"Desktop",10,"8"
5531003,50,1,0,0,0,0,1,1,1,"Desktop",2,"12"
5531954,62,1,0,0,0,1,31,1,1,"Desktop",2,"22"
5532948,40,0,0,0,0,0,1,0,1,"Mobile",27,"17"
5533411,25,1,0,0,0,0,1,0,1,"Mobile",12,"14"
5533473,25,1,0,0,0,0,1,0,1,"Mobile",2,"22"
5533520,195,0,0,0,0,0,8,0,2,"Mobile",14,"11"
5533903,25,1,0,0,0,0,1,0,1,"Mobile",24,"18"
5534146,19.5,1,1,1,50,0,1,1,1,"Desktop",28,"9"
5534337,444.92,1,0,0,0,1,2,1,1,"Desktop",4,"19"
5534616,54,0,0,0,0,0,1,0,1,"Mobile",5,"23"
5534694,50,0,0,0,0,0,1,0,1,"Tablet",17,"21"
5534758,100,0,0,0,0,0,1,1,1,"Desktop",15,"19"
5535330,25,1,0,0,0,0,1,0,1,"Mobile",5,"23"
5535386,50,1,0,0,0,1,1,0,1,"Mobile",12,"22"
5536052,40,0,0,0,0,0,1,0,1,"Mobile",17,"13"
5536166,20,0,0,0,0,0,1,0,1,"Mobile",6,"20"
5536517,50,0,0,0,0,1,1,0,1,"Mobile",10,"22"
5536561,32,1,0,0,0,1,23,0,1,"Mobile",1,"20"
5536779,25,1,0,0,0,1,1,0,1,"Mobile",4,"18"
5536912,100,0,0,0,0,1,1,0,1,"Mobile",16,"17"
5536955,20,1,0,0,0,1,1,1,1,"Desktop",1,"18"
5537202,930.86,1,0,0,0,0,1,1,1,"Desktop",11,"12"
5537238,25,0,0,0,0,0,1,0,1,"Mobile",12,"15"
5537406,406.62,1,0,0,0,0,9,0.111111111111111,2,"Desktop",1,"23"
5537688,50,1,0,0,0,0,1,0,1,"Mobile",3,"20"
5538125,40,0,0,0,0,0,1,1,1,"Desktop",21,"17"
5538370,50,0,0,0,0,0,1,0,1,"Mobile",10,"15"
5538561,350,0,0,0,0,1,2,1,1,"Desktop",12,"20"
5538603,25,0,0,0,0,0,1,0,1,"Mobile",19,"12"
5539159,100,0,0,0,0,0,1,1,1,"Desktop",14,"19"
5539390,20,1,0,0,0,0,1,1,1,"Desktop",15,"16"
5539403,50,1,0,0,0,1,1,0,1,"Mobile",16,"1"
5540365,50,0,0,0,0,1,2,0,2,"",5,"11"
5540411,25,0,0,0,0,1,1,0,1,"Mobile",13,"12"
5540986,955,1,0,0,0,1,15,0.705882352941177,2,"Desktop",15,"14"
5540995,57,0,0,0,0,0,1,1,1,"Desktop",11,"12"
5541180,69.66,0,1,0,0,0,2,0,1,"Mobile",8,"22"
5541307,25,0,0,0,0,0,1,0,1,"Mobile",11,"20"
5541504,50,0,0,0,0,0,1,1,1,"Desktop",19,"14"
5541588,99,1,0,0,0,0,1,0,1,"Mobile",14,"21"
5541689,25,0,0,0,0,0,1,0,1,"Mobile",23,"21"
5541792,200,1,0,0,0,0,5,0.2,2,"Desktop",20,"12"
5541872,125,0,0,0,0,0,3,0,1,"Mobile",16,"20"
5541914,50,1,0,0,0,0,1,1,1,"Desktop",23,"18"
5542180,50,1,0,0,0,0,1,0,1,"Mobile",22,"16"
5542341,50,1,0,0,0,0,1,1,1,"Desktop",5,"20"
5542352,50,0,0,0,0,1,2,0.5,2,"",16,"7"
5542888,25,0,0,0,0,0,1,1,1,"Desktop",15,"20"
5543181,100,0,0,0,0,1,1,0,1,"Mobile",4,"15"
5544050,70,1,0,0,0,0,2,0,2,"Mobile",12,"17"
5544538,838.39,0,0,0,0,1,6,0.166666666666667,2,"",16,"19"
5544595,10,0,1,0,0,0,1,0,1,"Mobile",24,"14"
5544720,340,0,0,0,0,0,13,0.0769230769230769,2,"",2,"19"
5544738,10,1,0,0,0,0,1,0,1,"Mobile",13,"17"
5544739,40,1,0,0,0,0,2,0.5,2,"Desktop",21,"15"
5544920,50,0,0,0,0,0,1,0,1,"Mobile",23,"7"
5545075,82,1,1,1,99,1,2,0.5,2,"Desktop",4,"16"
5545737,25,1,0,0,0,0,1,0,1,"Mobile",20,"12"
5545823,25,1,0,0,0,1,1,0,1,"Mobile",25,"1"
5545839,125,0,0,0,0,1,4,0,1,"Mobile",1,"19"
5546677,80,0,0,0,0,0,3,0.333333333333333,2,"",17,"22"
5546762,250,0,1,0,0,0,3,0,2,"Mobile",9,"9"
5547311,50,0,0,0,0,0,1,0,1,"Mobile",12,"22"
5547380,100,1,0,0,0,0,1,0,1,"Mobile",26,"21"
5547416,50,1,0,0,0,1,1,1,1,"Desktop",5,"16"
5547960,50,0,1,0,0,0,1,0,1,"Mobile",1,"21"
5548850,25,0,0,0,0,0,1,0,1,"Mobile",11,"16"
5548878,25,1,1,1,25,1,1,1,1,"Desktop",18,"20"
5549034,50,1,0,0,0,0,1,0,1,"Mobile",17,"23"
5549256,25,0,0,0,0,0,1,0,1,"Mobile",7,"19"
5549472,30,1,0,0,0,1,2,1,1,"Desktop",12,"14"
5549485,100,1,1,2,50,1,3,0,1,"Mobile",8,"19"
5549539,100,0,0,0,0,0,1,0,1,"Mobile",2,"11"
5550583,25,1,0,0,0,0,1,0,1,"Mobile",21,"13"
5550683,50,0,0,0,0,0,1,0,1,"Mobile",2,"18"
5551206,100,0,0,0,0,1,1,0,1,"Mobile",21,"9"
5551282,15,1,0,0,0,0,1,1,1,"Desktop",14,"9"
5551594,100,0,1,0,0,0,1,0,1,"Mobile",17,"9"
5552052,50,0,0,0,0,0,1,0,1,"Mobile",4,"21"
5552418,2747.85,1,0,0,0,1,6,1,1,"Desktop",13,"16"
5552503,50,0,0,0,0,0,1,1,1,"Desktop",3,"8"
5552699,25,0,1,0,0,0,1,0,1,"Mobile",7,"13"
5552794,25,0,0,0,0,1,1,0,1,"Mobile",19,"9"
5552795,10,0,0,0,0,0,1,0,1,"Mobile",15,"21"
5552975,100,0,0,0,0,0,1,1,1,"Desktop",13,"15"
5553005,25,0,0,0,0,0,1,0,1,"Mobile",18,"12"
5553245,25,1,0,0,0,0,1,0,1,"Mobile",19,"16"
5553656,25,1,0,0,0,0,1,0,1,"Mobile",14,"20"
5553718,50,1,0,0,0,0,1,1,1,"Desktop",3,"12"
5554221,99,1,0,0,0,0,1,0,1,"Mobile",20,"15"
5554552,100,1,0,0,0,1,1,1,1,"Desktop",14,"11"
5555054,270.44,1,0,0,0,1,2,1,1,"Desktop",10,"16"
5555256,244.29,1,0,0,0,1,1,1,1,"Desktop",19,"10"
5555267,50,0,0,0,0,0,1,0,1,"Tablet",13,"22"
5555836,50,1,0,0,0,0,1,0,1,"Mobile",18,"21"
5556455,25,1,0,0,0,0,1,0,1,"Mobile",20,"17"
5556571,35,0,0,0,0,1,2,0,2,"",5,"11"
5556626,249,0,0,0,0,0,4,0,2,"",5,"12"
5556679,45,1,0,0,0,1,2,0,2,"",12,"12"
5556853,100,0,0,0,0,0,1,1,1,"Desktop",5,"15"
5556975,20,0,0,0,0,1,1,1,1,"Desktop",3,"10"
5557014,100,0,0,0,0,1,1,1,1,"Desktop",15,"10"
5557126,355,1,0,0,0,1,3,1,1,"Desktop",11,"19"
5557351,70,1,1,1,25,1,2,0.5,2,"",3,"15"
5557358,30,0,0,0,0,1,2,1,1,"Desktop",10,"22"
5557447,50,1,0,0,0,0,1,0,1,"",16,"22"
5558020,25,0,1,0,0,0,1,0,1,"Mobile",24,"20"
5559290,25,1,1,1,95.79,0,1,0,1,"Mobile",7,"13"
5559940,25,1,0,0,0,0,1,0,1,"Mobile",10,"13"
5560095,10,0,0,0,0,0,1,1,1,"Desktop",23,"15"
5560157,75,0,0,0,0,0,1,1,1,"Desktop",28,"8"
5560169,20,1,0,0,0,0,2,0,1,"Mobile",15,"10"
5560314,90,0,0,0,0,0,4,0.25,2,"",22,"0"
5560369,25,0,1,0,0,0,1,0,1,"Mobile",5,"9"
5560423,50,0,0,0,0,0,1,1,1,"Desktop",7,"14"
5560911,35,0,0,0,0,1,4,0.5,2,"",2,"19"
5561124,142.19,0,0,0,0,1,5,0,1,"Mobile",15,"11"
5561195,75,0,0,0,0,1,2,0,2,"",5,"11"
5561658,15,1,0,0,0,0,1,0,1,"Mobile",17,"13"
5561710,1272.37,1,1,0,0,1,6,0.833333333333333,2,"Desktop",2,"22"
5562052,73,0,0,0,0,1,14,0,1,"Mobile",6,"21"
5562263,50,0,0,0,0,0,1,0,1,"Tablet",21,"23"
5562674,10,1,0,0,0,0,1,0,1,"Mobile",2,"0"
5562681,51,0,0,0,0,0,1,0,1,"Mobile",22,"13"
5562784,25,1,0,0,0,0,1,1,1,"Desktop",9,"9"
5562827,20,1,1,0,0,0,1,0,1,"Mobile",27,"20"
5562864,30,0,0,0,0,1,3,0.333333333333333,2,"Desktop",16,"21"
5563147,25,1,0,0,0,0,1,1,1,"Desktop",18,"11"
5563730,151.57,1,0,0,0,1,3,0,1,"Mobile",19,"9"
5564557,25,1,0,0,0,0,1,0,1,"Mobile",11,"23"
5565267,25,1,0,0,0,0,1,0,1,"Mobile",14,"9"
5565479,50,0,0,0,0,0,1,0,1,"Mobile",16,"10"
5565993,15,1,0,0,0,0,1,0,1,"Mobile",11,"12"
5566309,150,1,0,0,0,0,1,0,1,"Mobile",17,"19"
5566626,40,0,0,0,0,0,1,1,1,"Desktop",7,"21"
5566842,25,1,0,0,0,0,1,0,1,"Mobile",25,"10"
5567060,50,1,0,0,0,0,1,1,1,"Desktop",15,"13"
5567854,35,0,1,0,0,0,2,0.5,2,"Tablet",7,"21"
5567884,50,0,0,0,0,0,1,1,1,"Desktop",2,"9"
5567933,100,0,0,0,0,0,1,0,1,"Mobile",16,"22"
5568700,50,0,0,0,0,0,1,1,1,"Desktop",8,"20"
5569334,2,1,0,0,0,1,2,0,1,"Mobile",4,"9"
5569664,50,0,1,3,214,0,1,1,1,"Desktop",11,"9"
5569931,161.2,0,0,0,0,1,7,1,1,"Desktop",7,"22"
5569956,10,1,0,0,0,0,1,1,1,"Desktop",5,"11"
5570271,100,0,0,0,0,0,1,1,1,"Desktop",2,"9"
5570316,20,0,0,0,0,1,8,0,1,"Mobile",2,"10"
5570430,200,1,0,0,0,1,1,1,1,"Desktop",22,"15"
5570677,50,0,1,0,0,0,1,1,1,"Desktop",5,"16"
5571115,100,0,0,0,0,0,1,0,1,"Mobile",20,"20"
5572025,2,1,0,0,0,0,1,0,1,"Mobile",3,"17"
5572348,25,1,0,0,0,0,1,0,1,"Tablet",17,"19"
5572531,10,0,1,0,0,1,1,1,1,"Desktop",8,"7"
5572778,50,0,0,0,0,0,2,0,1,"Mobile",19,"15"
5572964,3.67,1,0,0,0,0,1,1,1,"Desktop",2,"20"
5572997,20,0,0,0,0,0,1,1,1,"Desktop",14,"17"
5573800,50,1,0,0,0,0,1,1,1,"Desktop",4,"16"
5573865,100,1,1,0,0,1,1,1,1,"Desktop",21,"13"
5573884,50,1,0,0,0,1,1,1,1,"Desktop",13,"13"
5573986,25,1,0,0,0,0,1,0,1,"Mobile",13,"14"
5574098,225,0,0,0,0,0,1,1,1,"Desktop",18,"14"
5574158,50,0,0,0,0,1,1,0,1,"Mobile",11,"18"
5574274,199.88,0,0,0,0,1,4,1,1,"Desktop",19,"12"
5574576,40,0,0,0,0,1,1,1,1,"Desktop",20,"16"
5575159,50,1,0,0,0,0,1,1,1,"Desktop",3,"9"
5575322,10,0,0,0,0,1,1,1,1,"Desktop",19,"18"
5575681,25,1,0,0,0,0,1,0,1,"Mobile",21,"11"
5575784,165.54,0,0,0,0,0,1,1,1,"Desktop",13,"16"
5576146,50,0,0,0,0,0,1,0,1,"Mobile",22,"22"
5577151,25,0,0,0,0,1,1,1,1,"Desktop",15,"13"
5577303,446.11,0,0,0,0,0,10,0,2,"Mobile",5,"20"
5577505,100,0,0,0,0,0,1,1,1,"Desktop",17,"17"
5577619,55,0,0,0,0,0,1,0,1,"Mobile",20,"22"
5578024,15,0,0,0,0,0,1,1,1,"Desktop",4,"12"
5578576,10,1,0,0,0,0,1,0,1,"Mobile",7,"20"
5578723,25,1,0,0,0,0,1,0,1,"Mobile",10,"20"
5578905,50,1,0,0,0,0,1,0,1,"Mobile",19,"19"
5578989,50,1,0,0,0,0,1,0,1,"Mobile",4,"22"
5579225,100,1,0,0,0,0,4,0.5,2,"Desktop",8,"14"
5579564,107,1,0,0,0,0,1,0,1,"Mobile",10,"16"
5579993,125,1,0,0,0,1,2,0,1,"Mobile",5,"8"
5580033,303.74,1,0,0,0,1,7,0,2,"",10,"20"
5580098,115,1,0,0,0,1,7,0.692307692307692,2,"Desktop",1,"22"
5580156,25,0,1,0,0,0,1,0,1,"Mobile",19,"12"
5580673,75,0,0,0,0,1,1,1,1,"Desktop",9,"12"
5580725,117.33,0,0,0,0,0,1,1,1,"Desktop",14,"12"
5581156,10,0,0,0,0,1,1,0,1,"Mobile",18,"14"
5581403,25,0,0,0,0,0,1,0,1,"Mobile",6,"16"
5581670,150,1,0,0,0,0,2,0,2,"",4,"22"
5582579,100,1,0,0,0,1,7,0,2,"Mobile",24,"21"
5582742,25,0,0,0,0,0,1,0,1,"Mobile",27,"21"
5583215,50,1,0,0,0,1,1,0,1,"Mobile",21,"12"
5583408,20,0,0,0,0,0,1,1,1,"Desktop",4,"23"
5584158,60,0,1,1,136.76,0,2,0,2,"",2,"18"
5584246,422.64,1,0,0,0,0,4,0.5,2,"Desktop",18,"13"
5584377,25,0,1,0,0,0,1,0,1,"Mobile",9,"16"
5584494,172.58,1,0,0,0,0,1,0,1,"Mobile",26,"14"
5584746,25,0,0,0,0,0,1,1,1,"Desktop",21,"21"
